incentive_id,title,description,description,eligibility_text,budget,start_date,end_date,program
1116,Património cultural e natural (IT) - Bolsa de Overbooking Condicionado,Património cultural e natural (IT) - Bolsa de Overbooking Condicionado. Objetivo Específico: Desenvolvimento integrado nas zonas urbanas,"""O presente aviso institui uma bolsa de overbooking condicionado para apoiar operações de valorização do património cultural e natural no âmbito dos ITI CIM/AM da região Norte, sem garantia imediata de financiamento. As candidaturas devem alinhar-se com a estratégia do Plano de Ação dos Investimentos Territoriais Integrados, privilegiando intervenções em bens imóveis classificados, valorização do património natural e programação cultural. O período de submissão decorre de 31/10/2024 a 30/06/2025.""","{""region"": ""Norte (NUTS II)"", ""alignment"": ""Plano de Ação dos Investimentos Territoriais Integrados CIM/AM da respetiva NUTS III"", ""eligible_entities"": ""Municípios e outras entidades mediante protocolo ou cooperação com municípios"", ""overbooking_regime"": ""Condicionado, sem garantia de financiamento"", ""eligible_operations"": ""Valorização do património cultural (incluindo bens imóveis classificados), valorização do património natural e programação cultural""}",0.0,2024-10-31 13:30:00+00,2025-06-30 12:30:00+00,PT2030
2415,Autoconsumo e comunidades de energia renovável (IT),"Incentivo destinado a promover o autoconsumo e a criação de comunidades de energia renovável na região Norte, no âmbito do programa NORTE 2030. Dirige-se a entidades públicas e privadas, com prioridade para uma região mais verde e hipocarbónica. O objetivo específico é o aumento da energia renovável, com tipologias de ação e intervenção focadas em autoconsumo e comunidades de energia renovável. As candidaturas podem ser individuais ou em copromoção, e o aviso será lançado entre setembro e dezembro de 2025.","""Este incentivo apoia projetos de autoconsumo e comunidades de energia renovável na região Norte, estando aberto a entidades públicas e privadas que pretendam promover a transição energética sustentável, com candidaturas previstas entre setembro e dezembro de 2025.""","{""região"": ""Norte"", ""tipo_de_promotor"": ""Pública, Privada""}",7950000.0,2025-09-01 00:00:00+00,2025-12-31 23:59:59+00,NORTE 2030
2333,SIID – I&D Empresarial – Demonstradores em Copromoção,"O incentivo 'SIID – I&D Empresarial – Demonstradores em Copromoção' visa promover a investigação e inovação através de projetos demonstradores empresariais em regime de copromoção. Destina-se a entidades públicas e privadas nas regiões AML, Alentejo, Algarve, Norte e Centro, no âmbito dos programas COMPETE 2030, NORTE 2030, CENTRO 2030, LISBOA 2030, ALENTEJO 2030 e ALGARVE 2030. O aviso tem natureza de concurso e será lançado entre maio e agosto de 2025. A prioridade é a inovação e competitividade, com o objetivo específico de promover a investigação e inovação.","""Este incentivo apoia projetos demonstradores de I&D empresarial em copromoção, destinados a entidades públicas e privadas das regiões AML, Alentejo, Algarve, Norte e Centro, com candidaturas abertas entre maio e agosto de 2025.""","{""regiões"": ""AML, Alentejo, Algarve, Norte, Centro"", ""tipo_de_promotor"": ""Pública, Privada""}",8500000.0,2025-05-01 00:00:00+00,2025-08-31 00:00:00+00,"COMPETE 2030, NORTE 2030, CENTRO 2030, LISBOA 2030, ALENTEJO 2030, ALGARVE 2030"
2335,Rotas Regionais de Património Cultural (“Rotas do Norte”),"O incentivo 'Rotas Regionais de Património Cultural (“Rotas do Norte”)' integra o programa NORTE 2030 e visa promover a cultura e o turismo sustentáveis na região Norte. Destina-se a entidades públicas e privadas, com prioridade para ações culturais, eventos, programação em rede, rotas e valorização do património cultural classificado. O aviso será lançado entre maio e agosto de 2025, sob a natureza de concurso, e permite candidaturas individuais ou em copromoção.","""Este incentivo apoia entidades públicas e privadas na região Norte para desenvolver projetos culturais e turísticos sustentáveis, com candidaturas abertas entre maio e agosto de 2025.""","{""regiões"": ""Norte"", ""tipo_de_promotor"": ""Pública, Privada""}",5000000.0,2025-05-01 00:00:00+00,2025-08-31 00:00:00+00,NORTE 2030
1724,Saúde - cuidados saúde primários,Saúde - cuidados saúde primários. Objetivo Específico: Acesso aos cuidados de saúde,"""A Orientação n.º 04/2024 estabelece as regras e metodologias para a elaboração do Estudo de Viabilidade Financeira (EVF) no âmbito do Programa Açores 2030. Aplicável a operações na Região Autónoma dos Açores com investimento elegível igual ou superior a 1 450 000 €, define os documentos, prazos e critérios (custos, receitas, fontes de financiamento e taxa de desconto) necessários para aferir a rentabilidade e a sustentabilidade financeira dos projetos. Também estabelece obrigações suplementares para operações sem geração de receitas líquidas e mecanismos de acompanhamento do défice de financiamento.""","{""região"": ""Região Autónoma dos Açores"", ""programa"": ""Açores 2030"", ""gera_receitas_líquidas"": true, ""investimento_elegível_min"": ""1 450 000 €"", ""não_constituir_ajuda_de_estado"": true}",8000000.0,2025-07-21 12:30:00+00,2026-01-30 09:20:00+00,PT2030
1119,SIID – Internacionalização da I&D – Operações com Selo de Excelência ao abrigo do Horizonte Europa,SIID – Internacionalização da I&D – Operações com Selo de Excelência ao abrigo do Horizonte Europa. Objetivo Específico: Promover a investigação e a inovação,"""Documento técnico que define o conceito de Equivalente a Tempo Inteiro (FTE/ETI), explica como calcular o FTE a partir das horas de trabalho (integrais e parciais) com exemplos práticos e detalha a aplicação desse método nos formulários SI I&D para o PT2030.""","{""programa"": ""Horizonte Europa"", ""prioridades"": [""Inovação e Competitividade"", ""Selo de Excelência""], ""tipos_de_custos"": [""viagens internacionais"", ""alojamento internacional"", ""subsistência/ajudas de custo""], ""países_abrangidos"": ""países listados no Anexo II"", ""tabelas_unitárias"": ""Anexo I (viagens) e Anexo II (alojamento e subsistência)"", ""método_de_financiamento"": ""Opções de Custos Simplificados (OCS)"", ""taxa_fixa_custos_indiretos"": ""25%""}",4800000.0,2024-11-13 06:40:00+00,2025-12-30 12:30:00+00,PT2030
1120,Ciclo urbano da água em baixa (IT) - Bolsa de Overbooking Condicionado,Ciclo urbano da água em baixa (IT) - Bolsa de Overbooking Condicionado. Objetivo Específico: Gestão sustentável da água,"""O aviso NORTE2030-2024-65 cria uma bolsa de overbooking condicionado para apoiar investimentos no ciclo urbano da água em baixa (abastecimento e saneamento) alinhados com o Plano de Ação dos Investimentos Territoriais Integrados (ITI CIM/AM). Não existe garantia de financiamento imediato, sendo as candidaturas apenas reservas de despesa passíveis de cofinanciamento futuro, mediante decisão da Autoridade de Gestão do Norte 2030. As operações devem obedecer a tipologias infraestruturais ou não infraestruturais e cumprir requisitos de elegibilidade técnica, financeira e estratégica.""","{""region"": ""NUTS II Norte (respetiva NUTS III via ITI CIM/AM)"", ""eligible_sector"": ""Ciclo urbano da água em baixa (abastecimento de água e saneamento de águas residuais)"", ""eligible_entities"": ""Entidades gestoras dos sistemas do ciclo urbano da água em baixa enquadradas como elegíveis no artigo 51 da Portaria n.º 125/2024/1"", ""strategic_alignment"": ""Alinhamento com o Plano de Ação ITI CIM/AM da respetiva NUTS III e com o PENSAARP 2030"", ""maximum_support_per_project"": ""1000000.00 EUR"", ""minimum_investment_infraestructural"": ""100000.00 EUR"", ""minimum_investment_non_infraestructural"": ""50000.00 EUR""}",0.0,2024-10-31 12:30:00+00,2025-06-30 12:30:00+00,PT2030
2337,SIAC – Qualificação SIAC – Qualificação (Convite DGAE),"O incentivo 'SIAC – Qualificação SIAC – Qualificação (Convite DGAE)' visa apoiar ações coletivas para a qualificação e internacionalização das empresas, com foco no crescimento e competitividade das PMEs. Destina-se a promotores públicos nas regiões do Alentejo, Centro e Norte, no âmbito do programa COMPETE 2030. O aviso será lançado entre maio e agosto de 2025, com candidaturas em modalidade individual e natureza de convite.","""Este incentivo apoia promotores públicos nas regiões do Alentejo, Centro e Norte, promovendo ações coletivas para qualificação e internacionalização das empresas, especialmente PMEs, no âmbito do COMPETE 2030, com candidaturas por convite entre maio e agosto de 2025.""","{""regiões"": ""Alentejo, Centro, Norte"", ""tipo_de_promotor"": ""Pública""}",750000.0,2025-05-01 00:00:00+00,2025-08-31 00:00:00+00,COMPETE 2030
2341,Infraestruturas e equipamentos tecnológicos (FTJ),"Este incentivo, integrado no programa ALENTEJO 2030, visa apoiar infraestruturas e equipamentos tecnológicos no âmbito do Fundo para uma Transição Justa. Destina-se a entidades públicas e privadas na região do Alentejo, com prioridade 6A e objetivo específico JSO8.1. A tipologia de ação é JSO8.1-08 - Infraestrutura tecnológica, com intervenção JSO8.1-08-01 e operação 8006 - Centros e Interfaces Tecnológicos (FTJ). O aviso será lançado entre maio e agosto de 2025 e segue a modalidade de candidatura individual, com natureza de concurso.","""Este incentivo apoia entidades públicas e privadas do Alentejo na criação e modernização de infraestruturas e equipamentos tecnológicos, no âmbito do Fundo para uma Transição Justa, com candidaturas individuais abertas entre maio e agosto de 2025.""","{""regiões"": ""Alentejo"", ""tipo_de_promotor"": ""Pública, Privada""}",4000000.0,2025-05-01 00:00:00+00,2025-08-31 00:00:00+00,ALENTEJO 2030
2855,Sociedades gestoras das intervenções previstas no programa POLIS,Sociedades gestoras das intervenções previstas no programa POLIS. Aumentar o investimento,"""This tax benefit provides exemption for management companies involved in the POLIS program to enhance investment.""","{""eligibleSectors"": ""Investment Management""}",,2023-10-01 00:00:00+00,,DL 314/2000
1122,Construção do Centro de Protonterapia,Construção do Centro de Protonterapia. Objetivo Específico: Acesso aos cuidados de saúde,"""A Norma de Gestão n.º 1/2024 estabelece os procedimentos para avaliação, financiamento e monitorização de projetos geradores de receita líquida cofinanciados pelo programa NORTE 2030, incluindo a elaboração de Estudos de Viabilidade Financeira e a aplicação do método do défice de financiamento. Define ainda os limiares de custo elegível (inferior a 1 milhão de euros, entre 1 e 50 milhões e acima de 50 milhões) e as obrigações de reporte das receitas durante e após a execução da operação. Complementarmente, detalha os critérios para projetos sem receitas ou com receitas imprevistas e as responsabilidades dos beneficiários.""","{""fundos"": ""FEDER/União Europeia"", ""programa"": ""NORTE 2030"", ""tipo_operacao"": ""projetos geradores de receita líquida"", ""custo_elegivel"": {""categoria_1"": ""inferior a 1 milhão de euros (declaração qualitativa)"", ""categoria_2"": ""entre 1 e 50 milhões de euros (Estudo de Viabilidade Financeira)"", ""categoria_3"": ""acima de 50 milhões de euros (Análise Custo-Benefício)""}}",17000000.0,2025-01-06 12:30:00+00,2025-12-22 12:30:00+00,PT2030
1731,Valorização dos Recursos Endógenos – Redes Territoriais Específicas – ITI PADRE II,Valorização dos Recursos Endógenos – Redes Territoriais Específicas – ITI PADRE II. Objetivo Específico: Desenvolvimento integrado nas zonas rurais e costeiras,"""Este concurso, inserido no âmbito do ITI PADRE II e financiado pelo FEDER no âmbito do Programa Regional Algarve 2030, apoia ações estruturantes intermunicipais iniciadas no PADRE I, visando a valorização dos recursos endógenos e o reforço da competitividade turística em contexto rural. Prevê a requalificação de espaços públicos, o desenvolvimento de equipamentos diferenciadores e a criação de redes locais de promoção do conhecimento, sob a forma de subvenção não reembolsável (taxa até 60%), com uma dotação global de 4,5 M€.""","{""location"": ""Algarve (NUTS II)"", ""funding_type"": ""subvenção não reembolsável"", ""min_total_cost"": ""> 200 000 €"", ""funding_rate_max"": ""60%"", ""geographic_scope"": ""Plano de Ação de Desenvolvimento dos Recursos Endógenos (ITI PADRE II)"", ""eligible_entities"": ""Municípios, Associações de Desenvolvimento Regional ou outras entidades previstas no Plano de Ação do ITI PADRE II""}",4500000.0,2025-07-16 07:15:00+00,2026-04-29 12:30:00+00,PT2030
2345,Estágios profissionais na Administração Pública/Europa – JOVENS,"Este incentivo, integrado no programa MADEIRA 2030, visa promover estágios profissionais na Administração Pública e na Europa para jovens, com o objetivo de facilitar o acesso ao emprego. A tipologia de ação é 'Apoios ao emprego', com prioridade na empregabilidade dos jovens na região da Madeira. O aviso será lançado entre maio e agosto de 2025, em modalidade individual e com natureza de convite.","""Este incentivo oferece estágios profissionais para jovens na Administração Pública e na Europa, promovendo a empregabilidade juvenil na Madeira; podem candidatar-se entidades públicas da região.""","{""regiões"": ""RAM"", ""destinatários"": ""Jovens"", ""tipo_de_promotor"": ""Pública""}",5700000.0,2025-05-01 00:00:00+00,2025-08-31 00:00:00+00,MADEIRA 2030
2611,"Insolvência e recuperação de empresas - Isenção das variações patrimoniais positivas apuradas pelo devedor em resultado das alterações das suas dívidas previstas em planos de insolvência, de pagamentos ou de recuperação",Benefício fiscal destinado a facilitar a recuperação da atividade empresarial no âmbito de processos de insolvência. Isenção Tributária,"""Tax exemption to facilitate business recovery during insolvency processes.""",,,,,CIRE
2612,"Resultados líquidos dos períodos realizados e contabilizados separadamente, nos termos da lei, pela entidade central de armazenagem nacional, na gestão das reservas estratégicas de produtos de petróleo bruto e de produtos de petróleo",Gestão de reservas estratégicas de petróleo Isenção Tributária,"""This incentive provides tax exemption for the management of strategic oil reserves.""",,1.12,2016-03-30 00:00:00+00,,"Aditado ao DL n.º 165/2013, de 16/12, pelo art.º 137.º da Lei n.º 7-A/2016, de 30/03"
2613,"Lucros derivados das obras e trabalhos na Base das Lajes e instalações de apoio, apurados por contratantes e subcontratantes nacionais ou estrangeiros",Relações Internacionais Isenção Tributária,"""This incentive provides tax exemption for profits derived from specific construction works.""",,0.26,,,Acordo Técnico das Lages anexo I à RAR 38/95
2614,Redução da taxa do IRC para a Região Autónoma dos Açores,Assuntos Económicos | Promoção Regional Taxa Preferencial,"""This program offers a preferential tax rate for IRC in the Azores.""",,12.24,,,DLR 2/99/A
2615,"Dedução, numa determinada percentagem, dos lucros reinvestidos na Região Autónoma dos Açores em investimento considerado relevante  ",Assuntos Económicos | Promoção Regional Dedução à Coleta,"""A tax deduction for reinvested profits in the Azores.""",,,,,DLR 2/99/A
1125,Gestão de resíduos urbanos - Subinvestimentos em baixa (ITI),Gestão de resíduos urbanos - Subinvestimentos em baixa (ITI). Objetivo Específico: Economia circular,"""Aviso do Programa Regional Algarve 2030 para subinvestimentos em baixa na gestão de resíduos urbanos no âmbito do ITI CIM-AMAL. Tem como objetivo promover a transição para uma economia circular, aumentando a recolha seletiva, reciclagem e valorização dos resíduos urbanos na região do Algarve. O apoio assume a forma de subvenção não reembolsável, com taxa máxima de cofinanciamento de 60% até 27 M€ de dotação FEDER.""","{""location"": ""Algarve (NUTS II)"", ""eligible_entities"": [""Municípios"", ""Associações de municípios"", ""Setor empresarial local"", ""Empresas concessionárias municipais, intermunicipais ou multimunicipais""], ""minimum_total_cost_euros"": 200000}",27000000.0,2024-10-24 13:05:00+00,2025-04-10 12:30:00+00,PT2030
2346,Execução da EDL do GAL LITORAL RURAL – Aldeias de Mar Litoral Rural  – Projeto âncora “Planos de salvaguarda e valorização da rede de Aldeias de Mar do Litoral Rural”.,"Este incentivo visa a execução da Estratégia de Desenvolvimento Local (EDL) do GAL LITORAL RURAL, com foco no projeto âncora para planos de salvaguarda e valorização da rede de Aldeias de Mar do Litoral Rural. Destina-se a promover o desenvolvimento sustentável das comunidades piscatórias na região Norte, no âmbito do programa MAR 2030. Podem candidatar-se entidades privadas e públicas, através de concurso individual, com lançamento previsto entre maio e agosto de 2025.","""Este incentivo apoia entidades privadas e públicas na região Norte para implementar planos de salvaguarda e valorização das Aldeias de Mar do Litoral Rural, promovendo o desenvolvimento sustentável das comunidades piscatórias, no âmbito do programa MAR 2030, com candidaturas em concurso individual entre maio e agosto de 2025.""","{""regiões"": ""Norte"", ""tipo_de_promotor"": ""Privada, Pública""}",280000.0,2025-05-01 00:00:00+00,2025-08-31 00:00:00+00,MAR 2030
2350,Sistema de Incentivos de base territorial (IT) – CIM Douro,"O Sistema de Incentivos de base territorial (IT) – CIM Douro visa apoiar o investimento empresarial produtivo na região Norte, com foco na criação, expansão ou modernização de micro e pequenas empresas. O aviso será lançado entre maio e agosto de 2025, no âmbito do programa NORTE 2030, com prioridade para o crescimento e competitividade das PMEs. A tipologia de ação é RSO1.3-01, destinada a investimentos de base territorial, e a modalidade de candidatura é individual. A natureza do aviso é Concurso.","""Este incentivo apoia micro e pequenas empresas privadas na região Norte, promovendo investimentos produtivos para criação, expansão ou modernização, com candidaturas individuais abertas entre maio e agosto de 2025 no âmbito do programa NORTE 2030.""","{""regiões"": ""Norte"", ""tipo_de_promotor"": ""Privada"", ""tipologia_de_operação"": ""Criação, expansão ou modernização de micro e pequenas empresas (SI)""}",1920288.0,2025-05-01 00:00:00+00,2025-08-31 00:00:00+00,NORTE 2030
1261,01. Dotar todos os centros de saúde com capacidade  de dosear a proteína C reativa (PCR) (Aviso Nº 01/C01-i01/2022),C01-i01 - Cuidados de Saúde Primários com mais respostas,"""O Investimento RE-C01-i01 visa dotar todos os Centros de Saúde do continente com capacidade de dosear a proteína C reativa (PCR), no âmbito da Componente 1 do PRR, para reforçar o diagnóstico precoce em cuidados de saúde primários. O apoio é 100% não reembolsável, com limite unitário de 1 722 € por aparelho e dotação total de 618 198 €, distribuída pelas Administrações Regionais de Saúde e Unidades Locais de Saúde. O objetivo é melhorar a racionalização do uso de antibióticos e a eficiência no diagnóstico de infeções respiratórias.""","{""localizacao"": ""Portugal Continental"", ""area_de_acao"": ""Cuidados de Saúde Primários – doseamento de PCR"", ""beneficiarios"": ""Administrações Regionais de Saúde (ARS, I.P.) e Unidades Locais de Saúde (ULS, E.P.E.)"", ""despesas_elegiveis"": ""Aquisição de aparelhos de doseamento de PCR iniciados após 1 de fevereiro de 2020"", ""custo_unitario_maximo"": ""1722 € por equipamento""}",618198.0,2022-01-27 00:00:00+00,2023-09-30 00:00:00+00,PRR
1264,"01. Expansão, Desenvolvimento e Melhoria da Rede de Cuidados Continuados Integrados (Orientação Técnica N.º 01/C01-i05.01-RAM/2022)","C01-i05.01-RAM - Expansão, Desenvolvimento e Melhoria da Rede de Cuidados Continuados Integrados","""Esta Orientação Técnica Específica regula o Investimento RE-C01-i05-RAM para o fortalecimento do Serviço Regional de Saúde da Região Autónoma da Madeira, através da expansão, desenvolvimento e melhoria da Rede de Cuidados Continuados Integrados. Prevê o aumento de vagas nas três tipologias de cuidados continuados, reforço da qualificação profissional e melhoria das respostas, incluindo cuidados de saúde mental e pediátricos. O apoio é concedido sob a forma de subvenção não reembolsável, cobrindo 100% das despesas elegíveis até dezembro de 2025.""","{""resources"": ""Possuir meios técnicos, físicos, financeiros e recursos humanos necessários"", ""fee_refund"": ""Regularizada em matéria de reposições no âmbito dos financiamentos dos FEEI"", ""tax_compliance"": ""Regularizada perante a administração fiscal"", ""geographic_scope"": ""Região Autónoma da Madeira"", ""beneficiary_final"": ""IASAUDE, IP-RAM"", ""project_executors"": [""Entidades Públicas Prestadoras de Cuidados de Saúde"", ""Entidades Privadas Prestadoras de Cuidados de Saúde"", ""Instituições Particulares de Solidariedade Social"", ""Estabelecimentos de apoio social geridos por entidades privadas (Decreto-Lei 64/2007)"", ""Unidades da Rede de Cuidados Integrados da RAM""], ""social_security_compliance"": ""Regularizada perante a segurança social""}",54000000.0,2020-02-01 00:00:00+00,2025-12-31 00:00:00+00,PRR
1259,01. Digitalização da Saúde na RAM (Orientação Técnica N.º 01/C01-i07.02-RAM/2022),C01-i07.02-RAM - Digitalização da Saúde na RAM-SESARAM,"""Este aviso de abertura de candidaturas visa apoiar a digitalização dos serviços de saúde na Região Autónoma da Madeira, de acordo com a Orientação Técnica n.º 01/C01-i07.02-RAM/2022, datada de 22/03/2022. Destina-se a entidades e empresas públicas do setor da saúde, com o propósito de modernizar processos e sistemas de informação do SNS-Madeira. Pretende promover maior eficiência e qualidade nos serviços prestados à população.""","{""beneficiaries"": [""Entidades Públicas"", ""Empresas Públicas""]}",15000000.0,,2026-06-30 00:00:00+00,PRR
2352,Sistema de Incentivos de base territorial (IT) – CIM Alto Tâmega e Barroso,"O Sistema de Incentivos de base territorial (IT) – CIM Alto Tâmega e Barroso, integrado no programa NORTE 2030, visa apoiar o crescimento e competitividade das PMEs na região Norte, especialmente através de investimentos empresariais produtivos de base territorial. O aviso tem natureza de concurso, destina-se a promotores privados e será lançado entre maio e agosto de 2025. A prioridade é tornar o Norte mais competitivo, com foco na criação, expansão ou modernização de micro e pequenas empresas.","""Este incentivo apoia promotores privados na região Norte, especialmente micro e pequenas empresas, para projetos de criação, expansão ou modernização empresarial, com candidaturas em regime individual e aviso em formato de concurso, no âmbito do NORTE 2030.""","{""regiao"": ""Norte"", ""tipo_de_promotor"": ""Privada"", ""tipologia_de_operacao"": ""Criação, expansão ou modernização de micro e pequenas empresas (SI)""}",1477153.0,2025-05-01 00:00:00+00,2025-08-31 00:00:00+00,NORTE 2030
2685,Tributação autónoma de viaturas ligeiras de passageiros híbridas plug-in,Proteção do ambiente. Redução de Taxa,"""This incentive promotes the use of hybrid plug-in passenger vehicles.""",,,,,CIRC
2686,Tributação autónoma de viaturas ligeiras de passageiros movidas a GPL ou GNV,Proteção do ambiente. Redução de Taxa,"""This incentive aims to reduce the tax burden on certain vehicles to promote environmental protection.""",,,1970-01-01 00:00:00+00,,CIRC
2687,"isenção parcial de 50% dos rendimentos provenientes de contratos que tenham por objeto a cessão ou a utilização temporária de patentes e desenhos ou modelos industriais, quando sujeitos a registo, para sujeitos passivos de IRS tributados pelos rendimentos da categoria B no regime da contabilidade organizada",Assuntos Económicos | Investigação e Desenvolvimento Empresarial Dedução à Matéria Coletável,"""This incentive provides a partial exemption of 50% on income from contracts related to patents and industrial designs.""",,,2013-01-01 00:00:00+00,,CIRC
2688,"dedução de 20% das contribuições para fundos de pensões e outros regimes complementares incluindo associações mutualistas, que garantam exclusivamente o benefício de reforma, complemento de reforma, invalidez ou sobrevivência, incapacidade para o trabalho, desemprego e doença grave",Incentivo a regimes complementares de segurança social. Dedução à Coleta,"""Incentivo de 20% para contribuições a fundos de pensões.""",,29.1,,,EBF
1270,01. Investimento RE-C07-i03-01 – Ligações Transfronteiriças – Sub investimento Ponte Internacional sobre o Rio Sever N.º 01/C07-i03/2021 (Aviso de Publicitação N.º 01/C07-i03.01/2021),,"""O investimento RE-C07-i03.01 destina-se à construção da Ponte Internacional sobre o Rio Sever, visando reforçar a mobilidade transfronteiriça entre o Alentejo (Portugal) e a Extremadura (Espanha). O montante total do apoio é de 9 000 000 € e o projeto é promovido pela CCDR Alentejo em parceria com o Município de Nisa. O contrato foi assinado em 8 de setembro de 2021 e a conclusão está prevista até 31 de dezembro de 2025.""","{""localizacao"": ""Região do Alentejo (PT) e Extremadura (ES)"", ""entidade_final"": ""Município de Nisa"", ""tipo_investimento"": ""Infraestruturas transfronteiriças"", ""entidade_intermediaria"": ""Comissão de Coordenação e Desenvolvimento Regional do Alentejo (CCDRA)""}",9000000.0,2021-09-08 00:00:00+00,2025-12-31 00:00:00+00,PRR
1269,01. Investimento RE-C04-i01 - Redes Culturais e Transição Digital (Aviso N.º 01/C04-i01/2021),,"""Este aviso de abertura de candidaturas visa a digitalização de 1.000 filmes portugueses da Cinemateca, promovendo a transição digital das redes culturais. Enquadra-se na componente C4 – Cultura do PRR. Destina-se a entidades públicas interessadas em participar neste processo de modernização do património audiovisual.""","{""beneficiario"": ""Entidades Públicas""}",10000000.0,,,PRR
2354,Sistema de Incentivos de base territorial (IT) – AMP,"O Sistema de Incentivos de base territorial (IT) – AMP visa apoiar o investimento empresarial produtivo na região Norte, com foco na criação, expansão ou modernização de micro e pequenas empresas. O programa NORTE 2030, sob a prioridade 'Norte mais Competitivo', destina-se a promotores privados e será lançado entre maio e agosto de 2025. As candidaturas são individuais e o aviso tem natureza de concurso.","""Este incentivo apoia micro e pequenas empresas privadas na região Norte, promovendo investimentos produtivos para criação, expansão ou modernização, com candidaturas individuais abertas entre maio e agosto de 2025 no âmbito do programa NORTE 2030.""","{""regiões"": ""Norte"", ""tipo_de_promotor"": ""Privada"", ""tipologia_de_operação"": ""Criação, expansão ou modernização de micro e pequenas empresas (SI)""}",1231724.0,2025-05-01 00:00:00+00,2025-08-31 00:00:00+00,NORTE 2030
2356,Estágios ALMA,"O incentivo 'Estágios ALMA' visa promover a integração de grupos vulneráveis no mercado de trabalho através de estágios, no âmbito do programa PESSOAS 2030. Destina-se a entidades públicas das regiões Norte, Centro e Alentejo, com prioridade para a inclusão ativa e empregabilidade de pessoas em risco ou em situação de exclusão social. Os avisos serão lançados entre setembro e dezembro de 2025, com candidaturas individuais e natureza de aviso por convite.","""O Estágios ALMA oferece estágios para promover a integração de grupos vulneráveis no mercado de trabalho, destinado a entidades públicas das regiões Norte, Centro e Alentejo, com candidaturas individuais e aviso por convite.""","{""regiões"": ""Norte, Centro, Alentejo"", ""tipo_de_promotor"": ""Pública""}",2000000.0,2025-09-01 00:00:00+00,2025-12-31 00:00:00+00,PESSOAS 2030
1271,01. Medida 01 – “Academia Portugal Digital” (Orientação Técnica n.º 01/C16-i01/2022),C16-i01 - Capacitação Digital das Empresas,"""O incentivo financia a criação e operação da Academia Portugal Digital, uma plataforma online para reforço massivo das competências digitais dos trabalhadores do setor empresarial e da economia social. Inclui desenvolvimento de ferramentas de autoavaliação, percursos formativos personalizados e a disponibilização de mais de 50 MOOCs. O objetivo é acelerar a transição digital das empresas, melhorando qualificações e processos internos.""","{""sectors"": [""Setor empresarial"", ""Economia social""], ""beneficiary"": ""Estrutura de Missão Portugal Digital (EMPD)"", ""eligible_expenses_from"": ""2021-01-01""}",6000000.0,2021-01-01 00:00:00+00,2025-09-30 00:00:00+00,PRR
1273,01. Potenciação da eletricidade renovável no Arquipélago da Madeira (OT N.º 01/C14-i02-RAM/2022),C14-i02-RAM - Potenciação da eletricidade renovável no Arquipélago da Madeira,"""Esta Orientação Técnica Específica visa potenciar a eletricidade renovável na Região Autónoma da Madeira, apoiando a remodelação de centrais hidroelétricas, a instalação de sistemas de baterias e o desenvolvimento de redes inteligentes. O investimento enquadra-se na Componente 14 do PRR e tem como objetivos aumentar a participação de fontes renováveis, reduzir emissões de gases com efeito de estufa e reforçar a segurança do aprovisionamento elétrico. A dotação para o projeto é de 69 milhões de euros.""","{""dimensão_verde"": true, ""beneficiario_final"": ""Empresa de Eletricidade da Madeira, S.A."", ""cumprimento_legislação_ambiental"": true, ""situação_tributária_regularizada"": true, ""situação_contributiva_regularizada"": true, ""meios_técnicos_físicos_e_financeiros"": true, ""cumprimento_reposições_fundos_europeus"": true, ""princípio_não_prejudicar_significativamente"": true}",69000000.0,2022-02-22 00:00:00+00,2025-12-31 00:00:00+00,PRR
1275,01. RE-C07-i03_04 – Ligações Transfronteiriças - Subinvestimento Ligação de Bragança a Puebla de Sanabria (ES) (Aviso de Publicitação Nº 01/C07-i03.04/2022),C07-i03.04 - Ligações transfronteiriças Ligação de Bragança a Puebla de Sanabria (ES),"""Este Aviso de Publicitação visa apoiar o subinvestimento C07-i03.04 para a ligação transfronteiriça entre Bragança (Portugal) e Puebla de Sanabria (Espanha). Destina-se a promover infraestruturas rodoviárias, melhorando a coesão territorial e a ligação entre as duas regiões. As candidaturas são abertas no âmbito do Plano de Recuperação e Resiliência.""","{""location"": ""Bragança (PT) e Puebla de Sanabria (ES)"", ""component"": ""C7. Infraestruturas"", ""subcomponent"": ""C07-i03.04 - Ligações transfronteiriças Ligação de Bragança a Puebla de Sanabria (ES)"", ""beneficiaries"": ""Autarquias e Áreas Metropolitanas""}",16000000.0,,,PRR
2358,Ações no âmbito do Plano de Ação para o Envelhecimento Ativo e Saudável,"Este incentivo, integrado no programa PESSOAS 2030, visa apoiar ações no âmbito do Plano de Ação para o Envelhecimento Ativo e Saudável, promovendo estilos de vida saudáveis e a prevenção de doenças. Destina-se a entidades privadas das regiões Norte, Alentejo e Centro, com candidaturas em modalidade individual e aviso de natureza Convite. O objetivo específico é o acesso a serviços de qualidade, alinhado com a prioridade de mais e melhor acesso a serviços de qualidade para as pessoas.","""Este incentivo apoia entidades privadas das regiões Norte, Alentejo e Centro na implementação de ações para o envelhecimento ativo, estilos de vida saudável e prevenção de doenças, com candidaturas individuais e aviso por convite, no âmbito do programa PESSOAS 2030.""","{""regiões"": ""Norte, Alentejo, Centro"", ""tipo_de_promotor"": ""Privada""}",7000000.0,2025-09-01 00:00:00+00,2025-12-31 00:00:00+00,PESSOAS 2030
