"incentive_id","title","company_id","company_name","score","rank","explanation"
"258","01. Renovação dos Sistemas Tecnológicos do SEF (Orientação Técnica N.º 01/C19-i04.03/2022)","235492","INFOSAÚDE - INSTITUTO DE FORMAÇÃO E INOVAÇÃO EM SAÚDE, S.A.","0.40600176435703905",4,"INFOSAÚDE - INSTITUTO DE FORMAÇÃO E INOVAÇÃO EM SAÚDE, S.A. — Formação e inovação em saúde, com potencial para digitalização."
"258","01. Renovação dos Sistemas Tecnológicos do SEF (Orientação Técnica N.º 01/C19-i04.03/2022)","48384","SECURVIA, LDA","0.4016147226576469",5,"SECURVIA, LDA — Construção e reabilitação, embora menos alinhado com tecnologia digital."
"259","01. Reforço da oferta de habitação apoiada na Região Autónoma da Madeira (Aviso n.º 01/C02-i03-RAM/2022)","233457","IHM - INVESTIMENTOS HABITACIONAIS DA MADEIRA, EPERAM","0.49483047410341074",1,"IHM - INVESTIMENTOS HABITACIONAIS DA MADEIRA, EPERAM — Instituto de habitação com foco em habitação social."
"259","01. Reforço da oferta de habitação apoiada na Região Autónoma da Madeira (Aviso n.º 01/C02-i03-RAM/2022)","247816","SOCIOHABITAFUNCHAL - EMPRESA MUNICIPAL DE HABITAÇÃO, E.M.","0.47035147161339663",2,"SOCIOHABITAFUNCHAL - EMPRESA MUNICIPAL DE HABITAÇÃO, E.M. — Promoção do parque habitacional social no Funchal."
"259","01. Reforço da oferta de habitação apoiada na Região Autónoma da Madeira (Aviso n.º 01/C02-i03-RAM/2022)","232458","MPE - MADEIRA PARQUES EMPRESARIAIS, SOCIEDADE GESTORA, S.A.","0.4484739303588899",3,"MPE - MADEIRA PARQUES EMPRESARIAIS, SOCIEDADE GESTORA, S.A. — Gestão de parques empresariais, contribuindo para a habitação."
"259","01. Reforço da oferta de habitação apoiada na Região Autónoma da Madeira (Aviso n.º 01/C02-i03-RAM/2022)","44285","A PLACE IN THE SUN - MADEIRA REAL ESTATE, LDA","0.4479831755161317",4,"A PLACE IN THE SUN - MADEIRA REAL ESTATE, LDA — Atuação em desenvolvimento de projetos de construção."
"259","01. Reforço da oferta de habitação apoiada na Região Autónoma da Madeira (Aviso n.º 01/C02-i03-RAM/2022)","229815","NOS MADEIRA - COMUNICAÇÕES, S.A.","0.4407567101491496",5,"NOS MADEIRA - COMUNICAÇÕES, S.A. — Atividades de telecomunicações que podem apoiar soluções de e-government."
"260","01. Rede Nacional dos Cuidados Continuados Integrados e Rede Nacional dos Cuidados Paliativos (OT n.º 01/C01-i02/2022)","30786","CAMINHOS ABSTRATOS, LDA","0.4273079869380013",1,"CAMINHOS ABSTRATOS, LDA — Alinhamento direto com serviços sociais para idosos e cuidados continuados."
"260","01. Rede Nacional dos Cuidados Continuados Integrados e Rede Nacional dos Cuidados Paliativos (OT n.º 01/C01-i02/2022)","245912","CCOP - COLISÉE CARE OPERATIONS PORTUGAL, LDA","0.42201467323215835",2,"CCOP - COLISÉE CARE OPERATIONS PORTUGAL, LDA — Foco em atividades de apoio social a idosos, com alojamento."
"260","01. Rede Nacional dos Cuidados Continuados Integrados e Rede Nacional dos Cuidados Paliativos (OT n.º 01/C01-i02/2022)","70291","ATALAIA LIVING CARE - CUIDADOS DE SAÚDE INTEGRADOS, LDA","0.4129471532733952",3,"ATALAIA LIVING CARE - CUIDADOS DE SAÚDE INTEGRADOS, LDA — Oferece cuidados continuados integrados e apoio social para idosos."
"260","01. Rede Nacional dos Cuidados Continuados Integrados e Rede Nacional dos Cuidados Paliativos (OT n.º 01/C01-i02/2022)","14315","CERCIPORTALEGRE - COOPERATIVA DE EDUCAÇÃO E REABILITAÇÃO DE CIDADÃOS COM INCAPACIDADES, DE PORTALEGRE, C.R.L.","0.41063088711316137",4,"CERCIPORTALEGRE - COOPERATIVA DE EDUCAÇÃO E REABILITAÇÃO DE CIDADÃOS COM INCAPACIDADES, DE PORTALEGRE, C.R.L. — Atua na solidariedade social e reabilitação de cidadãos com incapacidades."
"260","01. Rede Nacional dos Cuidados Continuados Integrados e Rede Nacional dos Cuidados Paliativos (OT n.º 01/C01-i02/2022)","93985","SI OPUS SIT SAÚDE, UNIPESSOAL, LDA","0.4070258195980902",5,"SI OPUS SIT SAÚDE, UNIPESSOAL, LDA — Prestação de cuidados de enfermagem e atividades de saúde."
"261","01. Reforço da produção de eletricidade renovável na Ilha do Porto Santo  (Orientação Técnica N.º 01/C21-i11.02/2024 )","227701","EEM - EMPRESA DE ELECTRICIDADE DA MADEIRA, S.A.","0.4776945107488191",1,"EEM - EMPRESA DE ELECTRICIDADE DA MADEIRA, S.A. — Produz e distribui eletricidade no arquipélago, alinhando-se com o objetivo do incentivo."
"261","01. Reforço da produção de eletricidade renovável na Ilha do Porto Santo  (Orientação Técnica N.º 01/C21-i11.02/2024 )","225179","CC SMARTENERGY PORTUGAL, UNIPESSOAL, LDA","0.47658808738696323",2,"CC SMARTENERGY PORTUGAL, UNIPESSOAL, LDA — Promove instalações de eletricidade renovável, com forte foco em engenharia e consultoria."
"261","01. Reforço da produção de eletricidade renovável na Ilha do Porto Santo  (Orientação Técnica N.º 01/C21-i11.02/2024 )","9483","IBERDROLA RENEWABLES PORTUGAL, S.A.","0.4698363980602147",3,"IBERDROLA RENEWABLES PORTUGAL, S.A. — Desenvolve atividades de produção e comercialização de energia renovável."
"261","01. Reforço da produção de eletricidade renovável na Ilha do Porto Santo  (Orientação Técnica N.º 01/C21-i11.02/2024 )","233532","PARQUE EÓLICO DA SERRA DO ALVÃO, S.A.","0.468064916258894",4,"PARQUE EÓLICO DA SERRA DO ALVÃO, S.A. — Envolvida na produção e comercialização de energia renovável."
"261","01. Reforço da produção de eletricidade renovável na Ilha do Porto Santo  (Orientação Técnica N.º 01/C21-i11.02/2024 )","2690","EÓLICA DA COUTADA II, S.A.","0.4669715642656529",5,"EÓLICA DA COUTADA II, S.A. — Focada na produção e operação de centrais de energia renovável."
"262","Rendimentos das prestações de serviços auferidas por não residentes e devidas por entidades instaladas na zona franca e respeitantes à atividade aí desenvolvida","3901","THK INVESTMENTS, LDA (ZONA FRANCA DA MADEIRA)","0.408878892660141",1,"THK INVESTMENTS, LDA (ZONA FRANCA DA MADEIRA) — Alinhamento com atividades de apoio a empresas na zona franca."
"262","Rendimentos das prestações de serviços auferidas por não residentes e devidas por entidades instaladas na zona franca e respeitantes à atividade aí desenvolvida","236339","EUROPEAN MAR II, LDA & COMANDITA (ZONA FRANCA DA MADEIRA)","0.39974257349967957",2,"EUROPEAN MAR II, LDA & COMANDITA (ZONA FRANCA DA MADEIRA) — Prestação de serviços administrativos e de assessoria na zona franca."
"262","Rendimentos das prestações de serviços auferidas por não residentes e devidas por entidades instaladas na zona franca e respeitantes à atividade aí desenvolvida","41961","EUROFLAG MANAGEMENT, LDA (ZONA FRANCA DA MADEIRA)","0.3969389498233795",3,"EUROFLAG MANAGEMENT, LDA (ZONA FRANCA DA MADEIRA) — Atividades de apoio a empresas na zona franca."
"262","Rendimentos das prestações de serviços auferidas por não residentes e devidas por entidades instaladas na zona franca e respeitantes à atividade aí desenvolvida","98505","GONÇALO DE FREITAS & ISABEL VAZ DO REGO, LDA","0.4033530056476593",4,"GONÇALO DE FREITAS & ISABEL VAZ DO REGO, LDA — Prestação de serviços médicos e consultoria em saúde."
"262","Rendimentos das prestações de serviços auferidas por não residentes e devidas por entidades instaladas na zona franca e respeitantes à atividade aí desenvolvida","181117","CUSTÓDIO MARQUES - SERVIÇOS, UNIPESSOAL, LDA","0.3986530364362583",5,"CUSTÓDIO MARQUES - SERVIÇOS, UNIPESSOAL, LDA — Serviços no campo aduaneiro, relevantes para a zona franca."
"263","Qualificação do sistema de promoção e proteção de crianças e jovens em perigo e promoção da desinstitucionalização (SPPCJP) – autonomização","221533","ASSOCIAÇÃO DE BENEFICÊNCIA E REFÚGIO ABOIM ASCENSÃO","0.434701247057356",1,"ASSOCIAÇÃO DE BENEFICÊNCIA E REFÚGIO ABOIM ASCENSÃO — Atua em atividades de proteção social para crianças e jovens com alojamento."
"263","Qualificação do sistema de promoção e proteção de crianças e jovens em perigo e promoção da desinstitucionalização (SPPCJP) – autonomização","21068","CENTRO JUVENIL DE SÃO JOSÉ","0.42324007818818343",2,"CENTRO JUVENIL DE SÃO JOSÉ — Foca no acolhimento e inserção social de crianças e jovens em risco."
"263","Qualificação do sistema de promoção e proteção de crianças e jovens em perigo e promoção da desinstitucionalização (SPPCJP) – autonomização","247019","ASSOCIAÇÃO DE PAIS E AMIGOS CENTRADA NA INCLUSÃO - APACI","0.4474332826644277",3,"ASSOCIAÇÃO DE PAIS E AMIGOS CENTRADA NA INCLUSÃO - APACI — Promove a inclusão social de crianças e jovens inadaptados."
"263","Qualificação do sistema de promoção e proteção de crianças e jovens em perigo e promoção da desinstitucionalização (SPPCJP) – autonomização","57285","CAPITI - ASSOCIAÇÃO PORTUGUESA PARA O DESENVOLVIMENTO INFANTIL","0.4359734895205639",4,"CAPITI - ASSOCIAÇÃO PORTUGUESA PARA O DESENVOLVIMENTO INFANTIL — Organiza serviços comunitários de apoio a crianças e jovens."
"263","Qualificação do sistema de promoção e proteção de crianças e jovens em perigo e promoção da desinstitucionalização (SPPCJP) – autonomização","174513","PEDRINHAS, COOPERATIVA DE SOLIDARIEDADE SOCIAL E CULTURAL - PEDRO BRAZIÃO RODRIGUES, C.R.L.","0.4302561369767314",5,"PEDRINHAS, COOPERATIVA DE SOLIDARIEDADE SOCIAL E CULTURAL - PEDRO BRAZIÃO RODRIGUES, C.R.L. — Desenvolve iniciativas de solidariedade social e cultural."
"264","Ações do Mercado Social de Emprego","2977","CRESAÇOR - COOPERATIVA REGIONAL DE ECONOMIA SOLIDÁRIA, C.R.L.","0.5230752960994747",1,"CRESAÇOR - COOPERATIVA REGIONAL DE ECONOMIA SOLIDÁRIA, C.R.L. — Alinhamento com atividades de economia solidária e apoio a grupos vulneráveis."
"264","Ações do Mercado Social de Emprego","73582","CAIS - ASSOCIAÇÃO DE SOLIDARIEDADE SOCIAL","0.4364416301250489",2,"CAIS - ASSOCIAÇÃO DE SOLIDARIEDADE SOCIAL — Foco na integração social de pessoas em situação de pobreza e exclusão."
"264","Ações do Mercado Social de Emprego","103173","AASPSM - ASSOCIAÇÃO DE APOIO SOCIAL DA FREGUESIA DA PÓVOA DE SÃO MIGUEL","0.45243656351784334",3,"AASPSM - ASSOCIAÇÃO DE APOIO SOCIAL DA FREGUESIA DA PÓVOA DE SÃO MIGUEL — Promoção do apoio social e solidariedade para a população."
"264","Ações do Mercado Social de Emprego","74296","ADESCO - ASSOCIAÇÃO DE DESENVOLVIMENTO COMUNITÁRIO","0.44175338745117504",4,"ADESCO - ASSOCIAÇÃO DE DESENVOLVIMENTO COMUNITÁRIO — Promoção da integração económica de grupos sociais desfavorecidos."
"264","Ações do Mercado Social de Emprego","242808","APPACDM DE VILA REAL SABROSA - ASSOCIAÇÃO PORTUGUESA DE PAIS E AMIGOS DO CIDADÃO DEFICIENTE MENTAL","0.44116532101217754",5,"APPACDM DE VILA REAL SABROSA - ASSOCIAÇÃO PORTUGUESA DE PAIS E AMIGOS DO CIDADÃO DEFICIENTE MENTAL — Foco na inserção social e laboral de beneficiários."
"265","02. Áreas de Acolhimento Empresarial (AAE) – Acessibilidades Rodoviárias (Aviso de Publicitação N.º 02/C07-i04.02/2021)","234977","AUTO-ESTRADAS NORTE LITORAL - SOCIEDADE CONCESSIONÁRIA - AENL, S.A.","0.5003586708858014",1,"AUTO-ESTRADAS NORTE LITORAL - SOCIEDADE CONCESSIONÁRIA - AENL, S.A. — Alinhamento direto com a gestão de infraestruturas de transporte terrestre."
"265","02. Áreas de Acolhimento Empresarial (AAE) – Acessibilidades Rodoviárias (Aviso de Publicitação N.º 02/C07-i04.02/2021)","228326","ASCENDI NORTE - AUTO-ESTRADAS DO NORTE, S.A.","0.49655303379577287",2,"ASCENDI NORTE - AUTO-ESTRADAS DO NORTE, S.A. — Forte foco em concessão de obras públicas relacionadas a infraestruturas."
"265","02. Áreas de Acolhimento Empresarial (AAE) – Acessibilidades Rodoviárias (Aviso de Publicitação N.º 02/C07-i04.02/2021)","232758","AUTOESTRADA DO ALGARVE - VIA DO INFANTE - SOCIEDADE CONCESSIONÁRIA - AAVI, S.A.","0.4841595445823824",3,"AUTOESTRADA DO ALGARVE - VIA DO INFANTE - SOCIEDADE CONCESSIONÁRIA - AAVI, S.A. — Atuação em concessão de construção e exploração de autoestradas."
"265","02. Áreas de Acolhimento Empresarial (AAE) – Acessibilidades Rodoviárias (Aviso de Publicitação N.º 02/C07-i04.02/2021)","230004","ASCENDI GRANDE PORTO - AUTO ESTRADAS DO GRANDE PORTO, S.A.","0.4785436430197409",4,"ASCENDI GRANDE PORTO - AUTO ESTRADAS DO GRANDE PORTO, S.A. — Envolvimento em atividades de conceção e exploração de infraestruturas rodoviárias."
"265","02. Áreas de Acolhimento Empresarial (AAE) – Acessibilidades Rodoviárias (Aviso de Publicitação N.º 02/C07-i04.02/2021)","227853","PORTUSCALE - CONSTRUTORAS DAS AUTO ESTRADAS DO GRANDE PORTO, A.C.E.","0.49655903916847244",5,"PORTUSCALE - CONSTRUTORAS DAS AUTO ESTRADAS DO GRANDE PORTO, A.C.E. — Experiência na construção de estradas e autoestradas, relevante para o projeto."
"266","02.  Sistema de Incentivos ""+ENERGIA” (Aviso N.º 2/C21-i11.01-RAM/2024)","139501","SUNFLARE ENERGIAS RENOVÁVEIS, LDA","0.47139020434676465",1,"SUNFLARE ENERGIAS RENOVÁVEIS, LDA — Alinhamento forte com a produção de energia renovável e serviços energéticos."
"266","02.  Sistema de Incentivos ""+ENERGIA” (Aviso N.º 2/C21-i11.01-RAM/2024)","114513","POWER INVEST, LDA","0.4697570353746414",2,"POWER INVEST, LDA — Foco em construção e manutenção de sistemas de produção de energia."
"266","02.  Sistema de Incentivos ""+ENERGIA” (Aviso N.º 2/C21-i11.01-RAM/2024)","222545","ENERIBERIA - ENERGIAS RENOVÁVEIS, LDA","0.4634445149732983",3,"ENERIBERIA - ENERGIAS RENOVÁVEIS, LDA — Promoção e instalação de diversas fontes de energia renovável."
"266","02.  Sistema de Incentivos ""+ENERGIA” (Aviso N.º 2/C21-i11.01-RAM/2024)","9483","IBERDROLA RENEWABLES PORTUGAL, S.A.","0.4630580395460129",4,"IBERDROLA RENEWABLES PORTUGAL, S.A. — Desenvolvimento de atividades relacionadas com energia renovável."
"266","02.  Sistema de Incentivos ""+ENERGIA” (Aviso N.º 2/C21-i11.01-RAM/2024)","185463","HYPERION ENERGY PORTUGAL, LDA","0.46217370484189063",5,"HYPERION ENERGY PORTUGAL, LDA — Produção de eletricidade a partir de fontes renováveis."
"267","02. C07-i04.04-m01 “Nova travessia do Rio Lima entre EN203 – Deocriste e EN202 – Nogueira. (Aviso de Publicitação Nº 02/C07-i04.04/2022)","234977","AUTO-ESTRADAS NORTE LITORAL - SOCIEDADE CONCESSIONÁRIA - AENL, S.A.","0.4765478116486418",1,"AUTO-ESTRADAS NORTE LITORAL - SOCIEDADE CONCESSIONÁRIA - AENL, S.A. — Alinhamento direto com a gestão de infraestruturas de transporte terrestre."
"267","02. C07-i04.04-m01 “Nova travessia do Rio Lima entre EN203 – Deocriste e EN202 – Nogueira. (Aviso de Publicitação Nº 02/C07-i04.04/2022)","230004","ASCENDI GRANDE PORTO - AUTO ESTRADAS DO GRANDE PORTO, S.A.","0.46573077755020154",2,"ASCENDI GRANDE PORTO - AUTO ESTRADAS DO GRANDE PORTO, S.A. — Forte experiência em concessão de obras públicas relacionadas com transporte."
"267","02. C07-i04.04-m01 “Nova travessia do Rio Lima entre EN203 – Deocriste e EN202 – Nogueira. (Aviso de Publicitação Nº 02/C07-i04.04/2022)","228326","ASCENDI NORTE - AUTO-ESTRADAS DO NORTE, S.A.","0.4418222938881945",3,"ASCENDI NORTE - AUTO-ESTRADAS DO NORTE, S.A. — Atuação em concessão de obras públicas com foco em infraestrutura rodoviária."
"267","02. C07-i04.04-m01 “Nova travessia do Rio Lima entre EN203 – Deocriste e EN202 – Nogueira. (Aviso de Publicitação Nº 02/C07-i04.04/2022)","228773","ASCENDI BEIRAS LITORAL E ALTA - AUTO ESTRADAS DAS BEIRAS LITORAL E ALTA, S.A.","0.4414159392466589",4,"ASCENDI BEIRAS LITORAL E ALTA - AUTO ESTRADAS DAS BEIRAS LITORAL E ALTA, S.A. — Envolvimento em conceção e construção de vias, relevante para o projeto."
"267","02. C07-i04.04-m01 “Nova travessia do Rio Lima entre EN203 – Deocriste e EN202 – Nogueira. (Aviso de Publicitação Nº 02/C07-i04.04/2022)","227853","PORTUSCALE - CONSTRUTORAS DAS AUTO ESTRADAS DO GRANDE PORTO, A.C.E.","0.45667276302900756",5,"PORTUSCALE - CONSTRUTORAS DAS AUTO ESTRADAS DO GRANDE PORTO, A.C.E. — Experiência em construção de estradas, alinhada com o objetivo do incentivo."
"268","Inserção Socioprofissional da Comunidade Cigana","102491","TEGCSA - GESTÃO & CONSULTADORIA, S.A.","0.40734363706784094",1,"TEGCSA - GESTÃO & CONSULTADORIA, S.A. — Foco em colocação profissional, alinhado com a empregabilidade."
"268","Inserção Socioprofissional da Comunidade Cigana","46173","CERCI BRAGA - COOPERATIVA DE EDUCAÇÃO E REABILITAÇÃO PARA CIDADÃOS MAIS INCLUÍDOS","0.41431809493087884",2,"CERCI BRAGA - COOPERATIVA DE EDUCAÇÃO E REABILITAÇÃO PARA CIDADÃOS MAIS INCLUÍDOS — Atividades de apoio social, contribuindo para a inclusão."
"268","Inserção Socioprofissional da Comunidade Cigana","167016","RPCI - REDE PORTUGUESA DAS CIDADES INTERCULTURAIS, CRL","0.42257468758232886",3,"RPCI - REDE PORTUGUESA DAS CIDADES INTERCULTURAIS, CRL — Promoção de políticas de integração e diálogo intercultural."
"268","Inserção Socioprofissional da Comunidade Cigana","78868","ASSOCIAÇÃO GOLTZ DE CARVALHO - ASSOCIAÇÃO SÓCIO-CULTURAL","0.40521536972247973",4,"ASSOCIAÇÃO GOLTZ DE CARVALHO - ASSOCIAÇÃO SÓCIO-CULTURAL — Serviços à comunidade com foco em inclusão social."
"268","Inserção Socioprofissional da Comunidade Cigana","243296","CERCIMB - COOPERATIVA PARA A EDUCAÇÃO, REABILITAÇÃO, CAPACITAÇÃO E INCLUSÃO DA MOITA E BARREIRO, C.R.L.","0.4041529916251324",5,"CERCIMB - COOPERATIVA PARA A EDUCAÇÃO, REABILITAÇÃO, CAPACITAÇÃO E INCLUSÃO DA MOITA E BARREIRO, C.R.L. — Atividades de educação e formação para inclusão."
"269","Aquisição de equipamentos e intervenção em Infraestruturas portuárias da RAA – 2º aviso","20075","GRUAÇORES, LDA","0.45919396348054053",1,"GRUAÇORES, LDA — Alinhamento direto com a aquisição e manutenção de equipamentos de engenharia e construção."
"269","Aquisição de equipamentos e intervenção em Infraestruturas portuárias da RAA – 2º aviso","230011","DOCAPESCA - PORTOS E LOTAS, S.A.","0.4116813417768095",2,"DOCAPESCA - PORTOS E LOTAS, S.A. — Administração e exploração de portos, relevante para intervenções em infraestruturas portuárias."
"269","Aquisição de equipamentos e intervenção em Infraestruturas portuárias da RAA – 2º aviso","231921","APRAM - ADMINISTRAÇÃO DOS PORTOS DA REGIÃO AUTÓNOMA DA MADEIRA, S.A.","0.4273376443188682",3,"APRAM - ADMINISTRAÇÃO DOS PORTOS DA REGIÃO AUTÓNOMA DA MADEIRA, S.A. — Serviços portuários, diretamente relacionados com a melhoria de infraestruturas."
"269","Aquisição de equipamentos e intervenção em Infraestruturas portuárias da RAA – 2º aviso","235376","PORTO VIVO, SRU - SOCIEDADE DE REABILITAÇÃO URBANA DO PORTO, E.M., S.A.","0.4152291813629378",4,"PORTO VIVO, SRU - SOCIEDADE DE REABILITAÇÃO URBANA DO PORTO, E.M., S.A. — Envolvimento em reabilitação urbana, que pode incluir melhorias em infraestruturas."
"269","Aquisição de equipamentos e intervenção em Infraestruturas portuárias da RAA – 2º aviso","228409","ADRA - ÁGUAS DA REGIÃO DE AVEIRO, S.A.","0.4218802177345705",5,"ADRA - ÁGUAS DA REGIÃO DE AVEIRO, S.A. — Embora focado em serviços de água, pode ter relevância em projetos de infraestrutura."
"270","dedução em 20% dos valores aplicados em planos de poupança-reforma","205236","ROTUNDA INVESTIMENTOS, S.A.","0.3131971657276175",1,"ROTUNDA INVESTIMENTOS, S.A. — Alinhamento com atividades financeiras e gestão de investimentos."
"270","dedução em 20% dos valores aplicados em planos de poupança-reforma","13480","PREMIUM RATE XXI, SISTEMAS DE INCENTIVOS E FIDELIZAÇÃO, LDA","0.3113256560751284",2,"PREMIUM RATE XXI, SISTEMAS DE INCENTIVOS E FIDELIZAÇÃO, LDA — Consultoria em sistemas de incentivos, relevante para a dedução."
"270","dedução em 20% dos valores aplicados em planos de poupança-reforma","207344","PERCENTAGEM AVELUDADA, UNIPESSOAL, LDA","0.3086907377058713",3,"PERCENTAGEM AVELUDADA, UNIPESSOAL, LDA — Atuação como mediador de seguros, potencialmente relacionado a planos de poupança."
"270","dedução em 20% dos valores aplicados em planos de poupança-reforma","21950","IRMANDADE DA SANTA CASA DA MISERICÓRDIA DE PENACOVA","0.3064605254805407",4,"IRMANDADE DA SANTA CASA DA MISERICÓRDIA DE PENACOVA — Prestação de serviços sociais, com foco em assistência a idosos."
"270","dedução em 20% dos valores aplicados em planos de poupança-reforma","222714","INVÁLIDOS DO COMÉRCIO","0.30505041689281664",5,"INVÁLIDOS DO COMÉRCIO — Proteção social para cidadãos na velhice, relevante para o contexto de poupança-reforma."
"271","dedução de 20% dos valores aplicados em contas individuais geridas em regime publico de capitalização, aplicável também às entregas pelas entidades empregadoras em nome e a favor dos trabalhadores","186323","INSTITUTO DE GESTÃO DE FUNDOS DE CAPITALIZAÇÃO DA SEGURANÇA SOCIAL, I.P.","0.42045805332314723",1,"INSTITUTO DE GESTÃO DE FUNDOS DE CAPITALIZAÇÃO DA SEGURANÇA SOCIAL, I.P. — Gestão de fundos de capitalização no âmbito do financiamento do sistema de segurança social."
"271","dedução de 20% dos valores aplicados em contas individuais geridas em regime publico de capitalização, aplicável também às entregas pelas entidades empregadoras em nome e a favor dos trabalhadores","228742","SPMS - SERVIÇOS PARTILHADOS DO MINISTÉRIO DA SAÚDE, E.P.E.","0.37464473025069595",2,"SPMS - SERVIÇOS PARTILHADOS DO MINISTÉRIO DA SAÚDE, E.P.E. — Regulação e contribuição para a operação eficiente de negócios relacionados com financiamento."
"271","dedução de 20% dos valores aplicados em contas individuais geridas em regime publico de capitalização, aplicável também às entregas pelas entidades empregadoras em nome e a favor dos trabalhadores","228667","PARPÚBLICA - PARTICIPAÇÕES PÚBLICAS, (SGPS), S.A.","0.37599834048757974",3,"PARPÚBLICA - PARTICIPAÇÕES PÚBLICAS, (SGPS), S.A. — Gestão de participações sociais públicas e património imobiliário."
"271","dedução de 20% dos valores aplicados em contas individuais geridas em regime publico de capitalização, aplicável também às entregas pelas entidades empregadoras em nome e a favor dos trabalhadores","147081","MCG INVESTMENTS - SIC IMOBILIÁRIA FECHADA, S.A.","0.37182758385457",4,"MCG INVESTMENTS - SIC IMOBILIÁRIA FECHADA, S.A. — Investimento em ativos imobiliários para geração de rendimento."
"271","dedução de 20% dos valores aplicados em contas individuais geridas em regime publico de capitalização, aplicável também às entregas pelas entidades empregadoras em nome e a favor dos trabalhadores","78551","PERICAPITAL SGPS, S.A.","0.3694253194674666",5,"PERICAPITAL SGPS, S.A. — Gestão de participações sociais como forma de exercício de atividades económicas."
"272","02. Investimento TD-C16-i02-Empresas 4.0-Projeto 01-Aceleradoras de Comércio e Projeto 02 - Bairros Comerciais Digitais (Orientação Técnica n.º 02/C16-i02/2022)","232645","TECH - AVANADE PORTUGAL, UNIPESSOAL, LDA","0.41143381067716017",1,"TECH - AVANADE PORTUGAL, UNIPESSOAL, LDA — Alinhamento direto com atividades de consultoria em tecnologia, essenciais para a digitalização."
"272","02. Investimento TD-C16-i02-Empresas 4.0-Projeto 01-Aceleradoras de Comércio e Projeto 02 - Bairros Comerciais Digitais (Orientação Técnica n.º 02/C16-i02/2022)","407","IPARQUE - PARQUE PARA A INOVAÇÃO EM CIÊNCIA, TECNOLOGIA E SAÚDE, E.M., S.A.","0.4582887589931488",2,"IPARQUE - PARQUE PARA A INOVAÇÃO EM CIÊNCIA, TECNOLOGIA E SAÚDE, E.M., S.A. — Contribuição para o desenvolvimento económico-social, relevante para o comércio e serviços."
"272","02. Investimento TD-C16-i02-Empresas 4.0-Projeto 01-Aceleradoras de Comércio e Projeto 02 - Bairros Comerciais Digitais (Orientação Técnica n.º 02/C16-i02/2022)","84303","ENIUM - GABINETE TÉCNICO-ECONÓMICO DE APOIO A INICIATIVAS LOCAIS DE DESENVOLVIMENTO, LDA","0.4250997111260726",3,"ENIUM - GABINETE TÉCNICO-ECONÓMICO DE APOIO A INICIATIVAS LOCAIS DE DESENVOLVIMENTO, LDA — Atividades administrativas que podem apoiar a digitalização de PME."
"272","02. Investimento TD-C16-i02-Empresas 4.0-Projeto 01-Aceleradoras de Comércio e Projeto 02 - Bairros Comerciais Digitais (Orientação Técnica n.º 02/C16-i02/2022)","13605","INSTITUTO EMPRESARIAL DO TÂMEGA","0.4161206086802127",4,"INSTITUTO EMPRESARIAL DO TÂMEGA — Foco em formação e desenvolvimento económico, importante para a digitalização."
"272","02. Investimento TD-C16-i02-Empresas 4.0-Projeto 01-Aceleradoras de Comércio e Projeto 02 - Bairros Comerciais Digitais (Orientação Técnica n.º 02/C16-i02/2022)","151348","JURIEMPRESA - APOIO NA GESTÃO DE EMPRESAS, LDA","0.4097617986727299",5,"JURIEMPRESA - APOIO NA GESTÃO DE EMPRESAS, LDA — Apoio a empresas, relevante para a implementação de soluções digitais."
"273","02. Requalificação dos Teatros Nacionais (Aviso N.º 02/C04-i02/2021)","237436","TEATRO NACIONAL D. MARIA II, E.P.E.","0.4627183653544414",1,"TEATRO NACIONAL D. MARIA II, E.P.E. — Alinhamento direto com o Teatro Nacional D. Maria II, beneficiário do incentivo."
"273","02. Requalificação dos Teatros Nacionais (Aviso N.º 02/C04-i02/2021)","223939","TEATRO NACIONAL DE SÃO JOÃO, E.P.E.","0.43971080898376746",2,"TEATRO NACIONAL DE SÃO JOÃO, E.P.E. — Prestação de serviço público na área da cultura teatral, relevante para o projeto."
"273","02. Requalificação dos Teatros Nacionais (Aviso N.º 02/C04-i02/2021)","30325","PG & MOE, LDA","0.42330334047655294",3,"PG & MOE, LDA — Atividades de apoio às artes do espetáculo, que se relacionam com a requalificação."
"273","02. Requalificação dos Teatros Nacionais (Aviso N.º 02/C04-i02/2021)","42184","FUNDAÇÃO DAS CASAS DE FRONTEIRA E ALORNA","0.41342825213502404",4,"FUNDAÇÃO DAS CASAS DE FRONTEIRA E ALORNA — Envolvimento na operação de património histórico, relevante para a preservação cultural."
"273","02. Requalificação dos Teatros Nacionais (Aviso N.º 02/C04-i02/2021)","124053","NEOLÍTICO, LDA","0.4197287338729577",5,"NEOLÍTICO, LDA — Foco em preservação e restauro do património artístico, embora menos alinhado."
"274","02. Investimento RE-C04-i01 - Redes Culturais e Transição Digital (Aviso N.º 02/C04-i01/2021)","29630","REDITUS CIS - CONSULTANCY, INFORMATION & SECURITY, LDA","0.42980392277240753",1,"REDITUS CIS - CONSULTANCY, INFORMATION & SECURITY, LDA — Alinhamento direto com tecnologias de informação e digitalização."
"274","02. Investimento RE-C04-i01 - Redes Culturais e Transição Digital (Aviso N.º 02/C04-i01/2021)","201721","JOSÉ DUARTE DE ALMEIDA PINHO, UNIPESSOAL, LDA","0.4292340874671936",2,"JOSÉ DUARTE DE ALMEIDA PINHO, UNIPESSOAL, LDA — Envolvimento em projetos culturais e artísticos que podem incluir digitalização."
